qid_doc,qid,docno,OkapiTF,TFIDF,BM25,Laplace,JelinekMercer,ES_Builtin,label
257-43,257,43,5.390069,0.0,0.0,0.0,-304.682011,0.0,0
257-343,257,343,5.386762,0.0,0.0,0.0,0.0,0.0,0
257-1229,257,1229,5.37963,0.0,0.0,-343.604698,-306.227899,0.0,0
257-1025,257,1025,5.379426,4.037193,11.973879,0.0,-305.146901,12.206906,0
257-794,257,794,5.372681,0.0,0.0,-343.122244,-306.30942,0.0,0
257-656,257,656,5.370755,3.111641,8.967309,0.0,0.0,9.012684,0
257-1242,257,1242,5.36556,0.0,0.0,0.0,0.0,0.0,0
257-977,257,977,5.363046,0.0,0.0,0.0,0.0,0.0,0
259-431,259,431,7.942152,10.891723,28.957131,-241.48398,-159.082589,29.41272,0
259-755,259,755,7.413518,9.416211,25.226321,-243.92149,-167.494449,25.344374,0
259-808,259,808,7.362616,9.820578,26.515618,-242.398361,-162.275146,26.825802,0
259-516,259,516,7.01311,9.038348,23.648375,-246.625893,-174.798703,23.686548,0
259-1318,259,1318,6.64376,7.892212,20.537524,-248.055682,-182.265456,20.70626,0
259-904,259,904,6.509833,8.239164,22.710993,-245.306985,-172.021466,22.796942,0
259-1155,259,1155,6.478113,9.339598,24.753484,-246.810759,-177.963913,25.004112,0
259-631,259,631,6.270307,7.846586,21.355357,0.0,-183.697941,21.338589,0
259-794,259,794,6.235146,6.301966,18.596175,-242.382587,-168.044404,18.63192,0
259-188,259,188,6.130646,6.578242,18.890685,-244.075305,-180.801578,19.21799,0
259-1151,259,1151,6.041025,5.623311,15.708427,-247.937516,-186.48839,15.817374,0
259-1336,259,1336,6.034652,6.177426,17.382085,-245.673239,-180.954693,17.520256,0
259-1163,259,1163,6.026176,5.452413,15.773916,-245.702806,-180.524288,15.539189,0
259-179,259,179,5.986395,6.244676,18.109603,-243.664,-181.661294,17.882702,0
259-185,259,185,5.933583,5.739375,15.830949,-242.90668,-188.772118,16.276115,0
259-175,259,175,5.872344,4.843288,12.848848,0.0,-198.592884,12.982577,0
259-354,259,354,5.841852,5.010509,13.594853,-247.548843,-193.707837,13.649308,0
259-1162,259,1162,5.807467,4.354667,12.198756,-246.513867,-194.025502,12.029231,0
259-196,259,196,5.804247,6.665925,18.135038,-247.143165,-188.448362,18.659283,0
259-199,259,199,5.781378,6.12885,17.102406,-242.716473,-189.872185,17.406445,0
259-237,259,237,5.764586,5.057979,14.609452,-247.703588,-187.31256,14.652569,0
259-1101,259,1101,5.747144,5.89411,16.772524,0.0,-186.35234,16.88857,0
259-140,259,140,5.728648,5.669824,17.259132,-242.144784,-164.617977,17.878542,0
259-513,259,513,5.614163,7.82022,20.890832,0.0,-187.619638,21.085491,0
259-546,259,546,5.595701,5.51594,14.598581,-247.861573,-201.846795,14.573272,0
259-722,259,722,5.567801,4.473392,13.058904,-247.119448,-189.148603,13.58812,0
259-1325,259,1325,5.56633,5.572108,16.536069,-243.496589,-177.816157,16.613792,0
259-1004,259,1004,5.489818,5.665027,15.027375,0.0,-195.331433,14.934027,0
259-202,259,202,5.484504,4.855692,13.817312,-244.419226,-190.830359,14.310472,0
259-9,259,9,5.455798,5.165043,14.798967,-243.747573,-191.172978,14.856013,0
259-183,259,183,5.383678,4.753228,13.430301,0.0,-196.282928,13.644294,0
259-567,259,567,5.359821,5.314448,15.396995,-247.500264,-189.999061,15.643923,0
259-809,259,809,5.344658,6.98892,18.154729,0.0,-196.395787,18.105452,0
259-1156,259,1156,5.330239,4.285812,12.150312,-247.084157,-197.151648,12.399749,0
259-343,259,343,5.32153,4.485546,12.875329,0.0,-195.289504,12.910154,0
259-1204,259,1204,5.309873,4.853356,13.190935,-244.28495,-204.54317,13.349903,0
259-757,259,757,5.298911,4.883002,14.447849,-244.051274,-185.320792,14.67625,0
259-847,259,847,5.296043,4.488742,12.270694,0.0,-202.180391,12.432109,0
259-597,259,597,5.281235,5.886377,15.697838,0.0,-195.071236,15.610741,0
259-1316,259,1316,5.273239,4.39356,12.285946,-246.348633,-204.134367,12.401205,0
259-154,259,154,5.255359,0.0,0.0,0.0,-201.870129,0.0,0
259-575,259,575,5.22607,4.553574,13.242373,-245.938431,-191.554417,13.36698,0
259-171,259,171,5.202103,4.659368,12.901468,-247.686361,-203.934603,12.904944,0
259-280,259,280,5.193544,5.031092,13.67491,0.0,-203.701372,13.831323,0
259-594,259,594,5.191811,7.951595,19.948999,0.0,0.0,20.04642,0
259-256,259,256,5.173706,4.822247,13.746491,0.0,-196.539817,13.915099,0
259-511,259,511,5.164529,0.0,0.0,-247.892204,0.0,0.0,0
259-598,259,598,5.158533,4.944237,12.514536,0.0,0.0,12.578976,0
259-608,259,608,5.158463,6.20255,16.765029,0.0,-196.953456,16.806664,0
259-244,259,244,5.145808,4.143764,12.820177,-241.640139,-180.824009,13.360056,0
259-634,259,634,5.142884,5.204744,14.922762,0.0,-197.165907,14.895857,0
259-1355,259,1355,5.1356,4.473241,12.36999,-247.125174,-204.596669,12.392766,0
259-865,259,865,5.134674,0.0,0.0,0.0,-197.009824,0.0,0
259-1352,259,1352,5.134451,4.390423,12.327875,-246.300109,-204.944186,12.575797,0
259-1290,259,1290,5.132146,0.0,0.0,-246.437245,-197.691511,0.0,0
259-125,259,125,5.116127,4.904767,13.441357,-247.34942,-198.479181,13.405698,0
259-129,259,129,5.114752,0.0,11.723556,-246.626446,-198.507238,11.968796,0
259-795,259,795,5.069731,4.80521,12.279785,0.0,0.0,12.320962,0
259-1000,259,1000,5.058645,5.12491,14.643489,-247.497279,-198.380676,14.821547,0
259-1001,259,1001,5.05833,5.29533,14.94115,0.0,-203.89477,14.951485,0
259-1092,259,1092,5.053904,0.0,12.45111,-245.581463,-192.237991,12.537079,0
259-900,259,900,5.040397,4.326688,0.0,0.0,0.0,0.0,0
259-656,259,656,5.02523,0.0,0.0,-246.581177,-198.557903,0.0,0
259-1144,259,1144,5.02002,5.509999,15.295555,-245.874016,-199.441738,15.47227,0
259-1113,259,1113,5.016636,0.0,0.0,-248.213359,-204.846896,11.679649,0
259-347,259,347,5.015319,4.643055,12.900213,0.0,-204.048946,12.91592,0
259-1335,259,1335,4.996483,4.260693,12.571786,-248.167869,-192.271015,12.722366,0
259-1065,259,1065,4.990118,4.296524,12.034384,0.0,-204.055128,11.91613,0
259-252,259,252,4.979764,6.575205,18.186295,-246.956746,-192.646824,18.263252,0
259-370,259,370,4.978583,0.0,0.0,0.0,0.0,0.0,0
259-640,259,640,4.977928,0.0,0.0,-244.904298,-199.758947,0.0,0
259-638,259,638,4.976234,4.906369,14.476644,-247.860585,-192.470484,14.534516,0
259-4,259,4,4.954058,0.0,0.0,0.0,-202.96755,0.0,0
259-1230,259,1230,4.951713,0.0,11.967211,0.0,-191.933981,12.081402,0
259-239,259,239,4.940869,0.0,11.981352,-248.13701,-198.370797,11.830664,0
259-605,259,605,4.924407,4.310348,11.801529,0.0,-205.044752,11.752789,0
259-346,259,346,4.911619,4.562417,11.93709,-247.962808,0.0,12.130568,0
259-635,259,635,4.907604,0.0,0.0,-246.968742,-204.616216,0.0,0
259-311,259,311,4.883208,5.906538,16.572345,0.0,-199.102539,16.729376,0
259-1353,259,1353,4.881813,0.0,0.0,0.0,-204.465283,0.0,0
259-1014,259,1014,4.880161,0.0,0.0,0.0,0.0,0.0,0
259-184,259,184,4.87397,5.6016,15.56265,0.0,-198.369844,15.779038,0
259-230,259,230,4.841963,0.0,12.017038,-248.180885,-199.555385,11.958724,0
259-1066,259,1066,4.834511,4.534493,13.08043,-245.436167,-200.509666,13.450753,0
259-335,259,335,4.834313,0.0,0.0,0.0,0.0,0.0,0
259-797,259,797,4.806744,0.0,0.0,-245.770859,-194.117269,0.0,0
259-272,259,272,4.805699,4.234793,13.22296,-243.692346,-182.008752,13.411494,0
259-314,259,314,4.804818,4.552548,12.885072,0.0,0.0,12.861512,0
259-1344,259,1344,4.803667,0.0,0.0,-248.252525,0.0,0.0,0
259-658,259,658,4.802516,0.0,0.0,-247.43797,0.0,0.0,0
259-1351,259,1351,4.789776,4.407127,13.349092,-247.01167,-187.377724,13.154511,0
259-76,259,76,4.789539,4.720438,13.736445,0.0,-199.324661,13.711573,0
259-1222,259,1222,4.775505,0.0,0.0,0.0,-199.281058,0.0,0
259-1153,259,1153,4.770681,4.465035,11.61177,0.0,0.0,0.0,0
259-812,259,812,4.766522,0.0,11.630925,0.0,0.0,11.846559,0
259-911,259,911,4.762852,5.270792,14.129626,0.0,-204.944747,14.174971,0
259-119,259,119,4.761905,0.0,0.0,0.0,0.0,0.0,0
259-265,259,265,4.754999,0.0,0.0,0.0,0.0,0.0,0
259-1161,259,1161,4.743971,0.0,0.0,0.0,0.0,0.0,0
259-455,259,455,4.735972,0.0,0.0,0.0,0.0,0.0,0
261-320,261,320,5.86581,7.972769,19.668336,0.0,-39.22546,19.653952,0
261-322,261,322,5.71387,7.232242,18.403506,-100.798538,-41.742405,18.439869,0
261-321,261,321,5.497696,6.954008,17.891289,-99.819236,-44.354561,17.947784,0
261-527,261,527,5.033484,6.846893,17.491653,-100.899535,-46.296071,17.361237,0
261-1370,261,1370,4.699457,5.086476,14.019549,-97.634541,-49.130895,14.152462,0
261-981,261,981,4.699455,3.659418,9.645265,-101.141501,-54.901972,9.635699,0
261-478,261,478,4.580556,5.380142,14.130892,0.0,-54.885618,14.253676,0
261-934,261,934,4.494739,3.500024,9.420161,-98.683704,-56.515432,9.425891,0
261-731,261,731,4.451607,3.328637,8.909114,-97.925984,-57.079221,8.902147,0
261-736,261,736,4.31409,3.205427,8.738729,0.0,-55.630856,8.822063,0
261-734,261,734,4.280686,3.423476,9.20163,-99.033894,-57.31727,9.228393,0
261-458,261,458,4.144182,2.884502,7.52541,-99.255929,-64.656408,7.595473,0
261-551,261,551,4.132121,3.493731,9.377007,0.0,-55.512041,9.464483,0
261-304,261,304,4.125576,2.9038,7.582433,-98.824802,-65.213852,7.664297,0
261-476,261,476,4.112708,4.656905,12.075036,-99.60089,-64.826727,12.104689,0
261-47,261,47,4.073164,2.735733,7.176579,-100.544189,-65.070557,7.199363,0
261-1083,261,1083,4.055105,3.181909,8.740645,0.0,-56.681362,8.801499,0
261-349,261,349,4.05069,3.183956,8.638122,-100.768168,-58.975607,8.74643,0
261-425,261,425,4.005862,2.775156,7.278039,0.0,-64.704616,7.303061,0
261-1235,261,1235,4.003596,4.542229,12.822139,-99.384708,-52.776971,13.180217,0
261-255,261,255,4.002044,2.582925,6.743317,-100.046596,-65.194515,6.759966,0
261-424,261,424,3.968327,2.784307,7.914047,0.0,-57.328877,7.985663,0
261-1209,261,1209,3.921051,2.678518,7.158843,-99.460834,-65.76061,7.151775,0
261-1056,261,1056,3.879473,2.609848,7.477213,-100.907178,-59.574051,7.520799,0
261-264,261,264,3.877629,3.039711,7.815082,0.0,-64.084424,7.889167,0
261-149,261,149,3.874624,2.758862,7.852151,-99.860006,-59.614109,7.956517,0
261-1233,261,1233,3.860504,2.888624,8.107781,0.0,-58.359465,8.120195,0
261-641,261,641,3.860158,2.681604,7.109009,0.0,-65.228595,7.205419,0
261-107,261,107,3.828873,4.221644,11.701406,0.0,-64.229563,11.715999,0
261-155,261,155,3.787447,2.668722,7.047628,-99.561809,-66.179081,7.126955,0
261-111,261,111,3.783729,2.226741,5.498703,0.0,-72.019048,5.510011,0
261-732,261,732,3.765244,2.708121,7.173147,-101.970796,-66.446179,7.22221,0
261-889,261,889,3.763315,2.20905,6.111346,-99.848191,-66.619217,6.205887,0
261-34,261,34,3.763299,2.440972,6.588223,0.0,-66.258611,6.509316,0
261-1182,261,1182,3.758602,2.158389,5.391499,-100.952666,0.0,5.452184,0
261-540,261,540,3.754856,2.113316,5.912762,-100.964406,-66.210886,6.032587,0
261-1382,261,1382,3.746162,2.209986,5.460537,-98.771363,0.0,5.502763,0
261-1240,261,1240,3.732945,2.262489,6.194637,-100.836543,-66.04961,6.274818,0
261-1149,261,1149,3.699296,2.204522,5.427073,-101.036665,0.0,5.431696,0
261-572,261,572,3.694008,2.4023,6.925439,-99.116279,-60.852797,6.984949,0
261-375,261,375,3.677526,1.916717,5.340402,-100.466145,-66.928997,5.403559,0
261-459,261,459,3.672722,2.424276,6.359583,-99.936145,-66.886748,6.358029,0
261-381,261,381,3.668451,2.27797,6.163252,-100.985155,-66.989727,6.265259,0
261-1375,261,1375,3.66289,2.184444,6.116573,-99.661319,-66.997427,6.184557,0
261-585,261,585,3.656179,2.60206,6.960113,0.0,-66.084239,7.006829,0
261-978,261,978,3.646429,2.094792,5.274388,0.0,-72.298538,5.281357,0
261-72,261,72,3.644778,3.395982,9.717532,-100.923664,-60.597829,9.695442,0
261-23,261,23,3.644621,3.311132,9.278146,0.0,-66.304798,9.332744,0
261-366,261,366,3.61246,2.104688,5.80065,-101.954866,-66.744789,5.807114,0
261-307,261,307,3.594703,0.0,0.0,0.0,0.0,0.0,0
261-479,261,479,3.592561,2.215151,6.040926,-101.78543,-66.762053,6.100292,0
261-1198,261,1198,3.568531,2.085215,5.860493,-100.39144,-67.180906,5.840728,0
261-1383,261,1383,3.563105,0.0,0.0,-100.466187,0.0,0.0,0
261-1254,261,1254,3.556317,1.839433,0.0,0.0,0.0,0.0,0
261-1109,261,1109,3.555319,2.014278,5.139261,0.0,0.0,5.132276,0
261-1251,261,1251,3.554913,3.774388,10.792439,-101.902421,-60.395369,10.920622,0
261-664,261,664,3.542784,2.055817,5.202874,0.0,-72.900538,5.216132,0
261-499,261,499,3.542062,2.080315,5.552697,-98.804012,0.0,5.652079,0
261-504,261,504,3.539726,0.0,0.0,-101.720136,0.0,0.0,0
261-406,261,406,3.515056,0.0,0.0,-101.343787,0.0,0.0,0
261-1108,261,1108,3.512716,2.43073,6.195255,-100.687565,0.0,6.215766,0
261-422,261,422,3.510824,2.009419,5.690873,0.0,-66.820772,5.745695,0
261-1241,261,1241,3.509049,0.0,0.0,0.0,0.0,0.0,0
261-1281,261,1281,3.508838,1.904068,5.376261,-101.653207,-67.550524,5.323698,0
261-912,261,912,3.508531,2.001785,5.683907,0.0,-67.103057,5.664849,0
261-979,261,979,3.505862,1.877414,0.0,0.0,0.0,0.0,0
261-837,261,837,3.504271,2.587387,7.252889,0.0,-61.46102,7.353768,0
261-1381,261,1381,3.501446,0.0,0.0,-100.534759,0.0,0.0,0
261-305,261,305,3.499491,1.942978,5.57588,0.0,-67.136405,5.700506,0
261-666,261,666,3.48843,2.184843,6.043415,0.0,-67.078942,6.125204,0
261-1197,261,1197,3.486392,2.259015,5.882024,0.0,0.0,5.91283,0
261-944,261,944,3.482907,2.041316,5.756729,0.0,-67.01224,5.830361,0
261-1246,261,1246,3.47622,1.863769,5.245606,-100.940363,-67.84823,5.297017,0
261-191,261,191,3.465423,2.346423,6.396382,0.0,-67.741199,6.558022,0
261-344,261,344,3.462134,0.0,5.147045,-99.650474,-68.199517,5.165745,0
261-54,261,54,3.45615,0.0,0.0,-101.594956,0.0,0.0,0
261-542,261,542,3.455256,1.994189,5.684687,0.0,-67.781859,5.736252,0
261-1273,261,1273,3.450872,1.951412,5.592046,0.0,-66.971072,5.660528,0
261-266,261,266,3.448776,2.263082,6.242559,-101.193614,-68.081795,6.346856,0
261-611,261,611,3.448323,2.200246,6.076996,0.0,-67.87393,6.14859,0
261-1364,261,1364,3.445415,0.0,0.0,-101.312135,0.0,0.0,0
261-329,261,329,3.441124,2.011615,5.935535,-97.397292,-62.446615,6.11647,0
261-798,261,798,3.44077,0.0,0.0,-96.995294,-68.602349,0.0,0
261-1384,261,1384,3.431669,0.0,0.0,0.0,0.0,0.0,0
261-627,261,627,3.429817,2.018181,5.438157,0.0,0.0,5.45193,0
261-477,261,477,3.408242,1.92836,0.0,0.0,0.0,0.0,0
261-518,261,518,3.395664,2.002245,5.703051,0.0,-68.14592,5.898003,0
261-144,261,144,3.385791,2.047535,5.93855,0.0,-67.597307,5.939083,0
261-365,261,365,3.382292,0.0,0.0,0.0,0.0,0.0,0
261-899,261,899,3.376125,0.0,0.0,0.0,0.0,0.0,0
261-933,261,933,3.373089,1.879798,5.384513,-100.989183,-68.176426,5.443354,0
261-662,261,662,3.36983,0.0,0.0,-100.043413,-68.465545,0.0,0
261-526,261,526,3.361043,0.0,0.0,0.0,0.0,0.0,0
261-4,261,4,3.360454,0.0,0.0,0.0,0.0,0.0,0
261-1377,261,1377,3.332755,2.425783,7.031887,0.0,-67.02026,7.145031,0
261-145,261,145,3.332312,0.0,0.0,0.0,0.0,0.0,0
261-667,261,667,3.331786,2.194669,6.155951,-101.778857,-68.217674,6.165824,0
261-1184,261,1184,3.328395,0.0,0.0,0.0,-68.419914,0.0,0
261-246,261,246,3.325609,0.0,0.0,0.0,0.0,0.0,0
261-1219,261,1219,3.322224,2.123992,5.990662,0.0,-67.719164,5.863181,0
264-451,264,451,5.774422,9.354266,24.622977,0.0,-103.599399,24.676128,0
264-367,264,367,5.737262,6.317323,17.031937,-161.453246,-97.798179,16.862484,0
264-1192,264,1192,5.383727,3.921129,10.192867,-160.792398,-113.516938,10.259469,0
264-1086,264,1086,5.158521,4.479642,11.192719,0.0,-120.173008,11.239748,0
264-55,264,55,5.129022,3.797448,10.258894,-161.263136,-114.95572,10.286838,0
264-783,264,783,4.985017,3.150551,8.096687,-161.38157,-122.375084,8.134058,0
264-1386,264,1386,4.940346,3.042528,8.358681,-159.890436,-116.76625,8.469258,0
264-1240,264,1240,4.89789,4.276874,11.759477,-160.162632,-109.377748,11.922284,0
264-1087,264,1087,4.861917,3.960971,10.380523,0.0,-115.643042,10.429491,0
264-300,264,300,4.843323,3.892027,10.887311,-159.440194,-110.40306,10.930443,0
264-781,264,781,4.843267,3.628378,9.961943,-160.408414,-116.974089,9.932335,0
264-1392,264,1392,4.840921,4.316035,12.026311,-157.980836,-110.542922,12.35683,0
264-1119,264,1119,4.83892,4.230754,11.356309,-159.056989,-117.144525,11.489654,0
264-1366,264,1366,4.832253,3.158508,8.69589,-161.078337,-116.549921,8.824644,0
264-337,264,337,4.717554,2.72659,7.313268,0.0,-122.278534,7.378641,0
264-1342,264,1342,4.695889,3.028829,8.346151,-158.953061,-117.537079,8.502361,0
264-677,264,677,4.63532,2.889564,8.221908,-159.445384,-117.83817,8.379828,0
264-111,264,111,4.618264,3.197565,8.776203,0.0,-116.252783,8.84057,0
264-357,264,357,4.618202,3.864423,10.587359,-161.709631,-117.201165,10.603561,0
264-155,264,155,4.605778,4.035501,11.336493,-159.646975,-111.124753,11.522847,0
264-1054,264,1054,4.58527,4.865708,12.819694,0.0,-123.583234,12.904407,0
264-1088,264,1088,4.572881,3.766335,10.718653,0.0,-111.323659,10.659941,0
264-352,264,352,4.560709,0.0,0.0,-161.063199,-124.519632,0.0,0
264-435,264,435,4.540245,0.0,0.0,-161.037931,0.0,0.0,0
264-548,264,548,4.537201,0.0,0.0,-158.908538,-125.288217,0.0,0
264-565,264,565,4.516944,2.656375,7.315004,-160.982139,-124.788009,7.299379,0
264-342,264,342,4.5122,2.851571,8.058535,-160.4847,-118.019877,8.19259,0
264-293,264,293,4.506063,3.831082,10.286293,0.0,-124.012978,10.252279,0
264-843,264,843,4.503673,2.729257,7.354532,0.0,-124.459512,7.447784,0
264-613,264,613,4.503651,0.0,0.0,0.0,-124.028557,0.0,0
264-50,264,50,4.498455,3.689552,10.504924,0.0,-110.815616,10.721408,0
264-1063,264,1063,4.496503,0.0,0.0,0.0,0.0,0.0,0
264-652,264,652,4.476212,0.0,0.0,0.0,0.0,0.0,0
264-364,264,364,4.456614,2.75674,7.887623,-158.806965,-118.989496,7.903309,0
264-731,264,731,4.450673,3.555636,10.408661,-160.221088,-112.058171,10.407911,0
264-1287,264,1287,4.449916,0.0,0.0,0.0,0.0,0.0,0
264-115,264,115,4.445024,3.097756,8.901217,-161.800838,-118.058656,9.132629,0
264-470,264,470,4.427729,3.174055,8.216793,0.0,-123.890438,8.283424,0
264-299,264,299,4.41978,2.980637,8.337806,0.0,-117.796011,8.386738,0
264-331,264,331,4.40786,0.0,7.096604,0.0,-123.393965,7.231192,0
264-917,264,917,4.401489,2.884744,8.073345,-159.371442,-119.269436,8.403127,0
264-521,264,521,4.392236,0.0,0.0,0.0,-124.846294,0.0,0
264-493,264,493,4.365593,3.008842,8.44646,-160.865133,-119.156774,8.470921,0
264-1036,264,1036,4.364165,3.097747,8.205278,0.0,-124.3393,8.231269,0
264-1137,264,1137,4.350036,2.83301,8.193117,-161.125745,-118.99226,8.249002,0
264-665,264,665,4.327316,0.0,0.0,0.0,0.0,0.0,0
264-467,264,467,4.31154,0.0,0.0,0.0,-125.529384,0.0,0
264-1043,264,1043,4.308327,2.978593,8.236848,0.0,-125.370331,8.376727,0
264-1061,264,1061,4.303123,2.592748,7.437871,-160.178275,-119.315781,7.710273,0
264-1205,264,1205,4.290257,0.0,0.0,-161.436679,-125.76618,0.0,0
264-1375,264,1375,4.287135,2.706839,7.748845,-159.788256,-119.489311,7.85194,0
264-934,264,934,4.283845,3.389315,9.831922,-161.476013,-112.344409,9.849092,0
264-421,264,421,4.279509,0.0,0.0,0.0,-125.458432,0.0,0
264-247,264,247,4.278826,2.791909,8.186978,0.0,-118.62228,8.198296,0
264-73,264,73,4.267666,2.716997,7.596069,-159.003774,-119.291231,7.654655,0
264-15,264,15,4.257599,0.0,0.0,0.0,-124.792642,0.0,0
264-234,264,234,4.257066,0.0,0.0,-159.686488,-126.064104,0.0,0
264-749,264,749,4.254197,0.0,0.0,0.0,0.0,0.0,0
264-338,264,338,4.251277,3.375158,9.652973,0.0,-125.659706,9.611999,0
264-756,264,756,4.240507,0.0,0.0,0.0,-125.45352,0.0,0
264-600,264,600,4.221549,0.0,0.0,0.0,0.0,0.0,0
264-943,264,943,4.220374,0.0,0.0,0.0,-125.38887,0.0,0
264-1121,264,1121,4.20989,0.0,0.0,0.0,-125.376055,0.0,0
264-305,264,305,4.209106,0.0,0.0,0.0,-125.598307,0.0,0
264-1370,264,1370,4.195734,0.0,0.0,-161.197422,-126.041734,0.0,0
264-58,264,58,4.193457,0.0,0.0,0.0,0.0,0.0,0
264-308,264,308,4.184315,0.0,0.0,-162.115843,0.0,0.0,0
264-990,264,990,4.180503,0.0,0.0,0.0,0.0,0.0,0
264-1107,264,1107,4.180286,0.0,0.0,-161.394835,0.0,0.0,0
264-527,264,527,4.180027,0.0,0.0,0.0,-124.99091,0.0,0
264-1292,264,1292,4.179366,0.0,0.0,-160.725089,0.0,0.0,0
264-1112,264,1112,4.178237,0.0,0.0,0.0,0.0,0.0,0
264-678,264,678,4.177243,0.0,0.0,0.0,0.0,0.0,0
264-785,264,785,4.175554,3.602198,10.378713,0.0,-118.595942,10.643981,0
264-173,264,173,4.173674,0.0,0.0,-160.057114,0.0,0.0,0
264-349,264,349,4.168145,3.108938,8.849168,0.0,-119.963022,8.994378,0
264-74,264,74,4.166391,0.0,0.0,0.0,0.0,0.0,0
264-1082,264,1082,4.161836,0.0,0.0,-160.173097,-126.571741,0.0,0
264-1019,264,1019,4.159951,0.0,0.0,-161.59217,0.0,0.0,0
264-889,264,889,4.158322,0.0,0.0,-160.850012,-126.484269,0.0,0
264-322,264,322,4.156429,0.0,0.0,0.0,0.0,0.0,0
264-333,264,333,4.150694,0.0,0.0,0.0,0.0,0.0,0
264-930,264,930,4.144646,2.713768,7.423447,0.0,-125.446748,7.523332,0
264-383,264,383,4.141795,0.0,0.0,0.0,0.0,0.0,0
264-738,264,738,4.140063,2.880424,8.031027,0.0,-125.550095,8.209789,0
264-956,264,956,4.135428,4.637129,12.703656,0.0,-125.307525,12.904818,0
264-13,264,13,4.132875,2.573262,7.493072,0.0,-118.958979,7.546568,0
264-703,264,703,4.126308,4.03877,10.996515,0.0,-124.92062,11.154709,0
264-896,264,896,4.125785,0.0,0.0,0.0,0.0,0.0,0
264-850,264,850,4.116584,3.039467,7.856211,0.0,0.0,7.927352,0
264-515,264,515,4.111452,2.999413,7.902428,0.0,-125.825855,7.96078,0
264-857,264,857,4.090552,0.0,0.0,-161.806244,0.0,0.0,0
264-829,264,829,4.088594,3.16877,9.107175,0.0,-119.641982,9.190021,0
264-411,264,411,4.088258,0.0,0.0,0.0,0.0,0.0,0
264-1283,264,1283,4.080302,0.0,7.055159,0.0,-125.077902,0.0,0
264-1381,264,1381,4.075602,0.0,0.0,-160.725892,0.0,0.0,0
264-17,264,17,4.074552,0.0,0.0,0.0,-125.975458,0.0,0
264-1265,264,1265,4.074359,0.0,0.0,0.0,-126.145153,0.0,0
264-49,264,49,4.074179,0.0,0.0,-159.574595,-120.819791,0.0,0
264-164,264,164,4.068827,3.41793,9.963871,-161.403008,-114.145217,10.266089,0
265-35,265,35,3.335455,5.939411,16.67995,-129.342559,-88.941513,17.039078,0
265-411,265,411,3.271015,4.508714,11.548503,-129.291102,-101.403456,11.702145,0
265-483,265,483,3.232433,7.21491,17.192435,-130.172139,-107.122476,17.21863,0
265-1274,265,1274,3.136942,5.714274,15.478432,-128.093571,-96.955792,15.739594,0
265-178,265,178,3.120921,3.964218,10.432677,-130.725032,-101.803365,10.498856,0
265-1319,265,1319,3.103237,5.647745,15.337763,-128.093927,-97.143271,15.444081,0
